Date,Open,High,Low,Close,Adj Close,Volume
2019-09-26,1.509460,1.516660,1.504300,1.514440,1.514440,0
2019-10-03,1.516820,1.519270,1.511600,1.515180,1.515180,0
2019-10-10,1.517290,1.519530,1.506900,1.512930,1.512930,0
2019-10-17,1.517870,1.523320,1.513200,1.516570,1.516570,0
2019-10-24,1.516400,1.520140,1.508700,1.513900,1.513900,0
2019-10-31,1.518260,1.521210,1.502500,1.504050,1.504050,0
2019-11-07,1.505950,1.505990,1.496600,1.500290,1.500290,0
2019-11-14,1.499690,1.508430,1.497000,1.507300,1.507300,0
2019-11-21,1.508790,1.510520,1.500400,1.503900,1.503900,0
2019-11-28,1.502600,1.514160,1.501200,1.510900,1.510900,0
2019-12-05,1.510020,1.511760,1.502600,1.506620,1.506620,0
2019-12-12,1.510000,1.513990,1.504550,1.511180,1.511180,0
2019-12-19,1.506210,1.510390,1.497890,1.502200,1.502200,0
2019-12-26,1.502400,1.512720,1.500300,1.508900,1.508900,0
2020-01-02,1.508940,1.511820,1.500100,1.507190,1.507190,0
2020-01-09,1.501470,1.503150,1.495500,1.499850,1.499850,0
2020-01-16,1.501040,1.502930,1.492100,1.495500,1.495500,0
2020-01-23,1.495700,1.498670,1.488900,1.496310,1.496310,0
2020-01-30,1.497900,1.525360,1.497900,1.514810,1.514810,0
2020-02-06,1.518650,1.526090,1.508300,1.513000,1.513000,0
2020-02-13,1.510040,1.511370,1.500900,1.501800,1.501800,0
2020-02-20,1.507180,1.523120,1.506360,1.520600,1.520600,0
2020-02-27,1.521230,1.554070,1.521230,1.550560,1.550560,0
2020-03-05,1.542880,1.589870,1.540700,1.575100,1.575100,0
2020-03-12,1.571860,1.596660,1.562100,1.574480,1.574480,0
2020-03-19,1.574360,1.585560,1.547540,1.562630,1.562630,0
2020-03-26,1.577550,1.587370,1.559550,1.567390,1.567390,0
2020-04-02,1.571140,1.573780,1.544400,1.552450,1.552450,0
2020-04-09,1.547660,1.556500,1.541730,1.552370,1.552370,0
2020-04-16,1.554110,1.555910,1.541000,1.553580,1.553580,0
2020-04-23,1.543400,1.545100,1.529890,1.534500,1.534500,0
2020-04-30,1.534710,1.566800,1.530200,1.534500,1.534500,0
2020-05-07,1.535670,1.548900,1.526960,1.539200,1.539200,0
2020-05-14,1.536170,1.554550,1.534280,1.548490,1.548490,0
2020-05-21,1.551670,1.563320,1.549400,1.555210,1.555210,0
2020-05-28,1.563340,1.572990,1.554880,1.565730,1.565730,0
2020-06-04,1.569820,1.585420,1.566500,1.574400,1.574400,0
2020-06-11,1.575050,1.580800,1.562000,1.569990,1.569990,0
2020-06-18,1.566720,1.575910,1.559400,1.572840,1.572840,0
2020-06-25,1.567880,1.571480,1.558500,1.564800,1.564800,0
2020-07-02,1.568260,1.579720,1.564900,1.572600,1.572600,0
2020-07-09,1.577030,1.589050,1.567360,1.586690,1.586690,0
2020-07-16,1.586060,1.605020,1.582900,1.595140,1.595140,0
2020-07-23,1.602670,1.623460,1.600950,1.615900,1.615900,0
2020-07-30,1.619710,1.630650,1.612640,1.621070,1.621070,0
2020-08-06,1.625660,1.629510,1.609800,1.612010,1.612010,0
2020-08-13,1.617890,1.631410,1.617200,1.629230,1.629230,0
2020-08-20,1.622410,1.625920,1.611800,1.618850,1.618850,0
2020-08-27,1.616080,1.630030,1.610260,1.622230,1.622230,0
2020-09-03,1.613500,1.617920,1.608700,1.612700,1.612700,0
2020-09-10,1.613000,1.624980,1.605020,1.612210,1.612210,0
2020-09-17,1.604370,1.611030,1.594400,1.597800,1.597800,0
2020-09-24,1.600690,1.607360,1.597990,1.606000,1.606000,0
2020-10-01,1.600210,1.604190,1.595800,1.599040,1.599040,0
2020-10-08,1.599470,1.603770,1.590530,1.597330,1.597330,0
2020-10-15,1.594430,1.608040,1.588100,1.604730,1.604730,0
2020-10-22,1.606420,1.610270,1.598300,1.603500,1.603500,0
2020-10-29,1.602690,1.604170,1.587400,1.597240,1.597240,0
2020-11-05,1.592410,1.601680,1.586000,1.593610,1.593610,0
2020-11-12,1.588000,1.596880,1.586900,1.592490,1.592490,0
2020-11-19,1.590400,1.600320,1.589030,1.595900,1.595900,0
2020-11-26,1.596670,1.621140,1.590950,1.614270,1.614270,0
2020-12-03,1.620550,1.623790,1.614600,1.619710,1.619710,0
2020-12-10,1.615490,1.624370,1.614000,1.619290,1.619290,0
2020-12-17,1.620990,1.634410,1.619600,1.626720,1.626720,0
2020-12-24,1.623980,1.631400,1.609260,1.626110,1.626110,0
2020-12-31,1.626240,1.627420,1.602200,1.620230,1.620230,0
2021-01-07,1.625330,1.626470,1.611800,1.615150,1.615150,0
2021-01-14,1.612190,1.613260,1.594370,1.611200,1.611200,0
2021-01-21,1.604960,1.616700,1.604330,1.611290,1.611290,0
2021-01-28,1.610270,1.614600,1.600700,1.603280,1.603280,0
2021-02-04,1.604050,1.609160,1.598700,1.605600,1.605600,0
2021-02-11,1.607530,1.609810,1.599500,1.606710,1.606710,0
2021-02-18,1.599190,1.607830,1.597600,1.603470,1.603470,0
2021-02-25,1.604750,1.615510,1.598600,1.606430,1.606430,0
2021-03-04,1.606600,1.607230,1.596700,1.598620,1.598620,0
2021-03-11,1.602870,1.608810,1.599800,1.600700,1.600700,0
2021-03-18,1.604980,1.606100,1.590500,1.594110,1.594110,0
2021-03-25,1.590260,1.592450,1.575400,1.579080,1.579080,0
2021-04-01,1.577100,1.594450,1.576300,1.589660,1.589660,0
2021-04-08,1.591510,1.602490,1.590100,1.601780,1.601780,0
2021-04-15,1.600850,1.602890,1.592500,1.599240,1.599240,0
2021-04-22,1.599290,1.606180,1.595300,1.603850,1.603850,0
2021-04-29,1.607190,1.608400,1.597720,1.605440,1.605440,0
2021-05-06,1.603060,1.613800,1.602400,1.610660,1.610660,0
2021-05-13,1.610460,1.629770,1.608600,1.625850,1.625850,0
2021-05-20,1.624470,1.628920,1.615700,1.623100,1.623100,0
2021-05-27,1.615480,1.618860,1.608350,1.615480,1.615480,0
2021-06-03,1.614910,1.615370,1.607100,1.610500,1.610500,0
2021-06-10,1.613040,1.614310,1.603700,1.609590,1.609590,0
2021-06-17,1.602090,1.607780,1.594060,1.604290,1.604290,0
2021-06-24,1.605260,1.606330,1.593200,1.600700,1.600700,0
2021-07-01,1.594360,1.599540,1.589800,1.592230,1.592230,0
2021-07-08,1.590870,1.604860,1.589800,1.596640,1.596640,0
2021-07-15,1.601650,1.613330,1.598200,1.609570,1.609570,0
2021-07-22,1.608340,1.609560,1.597840,1.607020,1.607020,0
2021-07-29,1.606960,1.610370,1.597700,1.603400,1.603400,0
2021-08-05,1.598900,1.600090,1.590700,1.593100,1.593100,0
2021-08-12,1.592990,1.601010,1.591500,1.594300,1.594300,0
2021-08-19,1.593410,1.595190,1.587800,1.591610,1.591610,0
2021-08-26,1.592080,1.593550,1.584500,1.587510,1.587510,0
2021-09-02,1.591810,1.596660,1.589100,1.593300,1.593300,0
2021-09-09,1.590920,1.591390,1.580600,1.585700,1.585700,0
2021-09-16,1.584390,1.586620,1.579100,1.585300,1.585300,0
2021-09-23,1.582100,1.587500,1.578600,1.585400,1.585400,0
2021-09-30,1.579680,1.580220,1.568700,1.573600,1.573600,0
2021-10-07,1.569500,1.570870,1.561700,1.565120,1.565120,0
2021-10-14,1.564600,1.567570,1.561200,1.564410,1.564410,0
2021-10-21,1.564910,1.569930,1.561100,1.562230,1.562230,0
2021-10-28,1.564640,1.571290,1.557200,1.561710,1.561710,0
2021-11-04,1.564520,1.565590,1.554800,1.562130,1.562130,0
2021-11-11,1.553220,1.555550,1.532600,1.535130,1.535130,0
2021-11-18,1.534220,1.542900,1.530500,1.535740,1.535740,0
2021-11-25,1.532920,1.554210,1.532300,1.546400,1.546400,0
2021-12-02,1.545250,1.551440,1.535500,1.538810,1.538810,0
2021-12-09,1.544550,1.548020,1.538100,1.541800,1.541800,0
2021-12-16,1.542210,1.547920,1.534800,1.539490,1.539490,0
2021-12-23,1.542000,1.544570,1.526500,1.531830,1.531830,0
2021-12-30,1.534200,1.535740,1.526190,1.529100,1.529100,0
2022-01-06,1.535730,1.540660,1.532100,1.535110,1.535110,0
2022-01-13,1.540300,1.544030,1.527100,1.530010,1.530010,0
2022-01-20,1.528200,1.530550,1.514850,1.519210,1.519210,0
2022-01-27,1.515470,1.525620,1.506000,1.520230,1.520230,0
2022-02-03,1.522660,1.543800,1.519550,1.535990,1.535990,0
2022-02-10,1.532840,1.541030,1.522100,1.526790,1.526790,0
2022-02-17,1.527110,1.530650,1.520700,1.524260,1.524260,0
2022-02-24,1.521810,1.524900,1.502190,1.511010,1.511010,0
2022-03-03,1.505850,1.506440,1.474910,1.487730,1.487730,0
2022-03-10,1.503130,1.508940,1.488200,1.497490,1.497490,0
2022-03-17,1.497030,1.504590,1.489130,1.496540,1.496540,0
2022-03-24,1.494030,1.510590,1.488600,1.503880,1.503880,0
2022-03-31,1.509420,1.512210,1.479500,1.482470,1.482470,0
2022-04-07,1.482250,1.490690,1.474800,1.476660,1.476660,0
2022-04-14,1.483230,1.482920,1.452140,1.476230,1.476230,0
2022-04-21,1.478900,1.487520,1.452530,1.466470,1.466470,0
2022-04-28,1.457470,1.463220,1.452300,1.456590,1.456590,0
2022-05-05,1.459620,1.471630,1.439040,1.464500,1.464500,0
2022-05-12,1.461420,1.465830,1.438000,1.460390,1.460390,0
2022-05-19,1.457010,1.473720,1.454060,1.471500,1.471500,0
2022-05-26,1.468940,1.475270,1.461490,1.470350,1.470350,0
2022-06-02,1.464540,1.477700,1.463900,1.470130,1.470130,0
2022-06-09,1.474850,1.481220,1.446660,1.453160,1.453160,0
2022-06-16,1.449290,1.470350,1.442360,1.459220,1.459220,0
2022-06-23,1.465150,1.469500,1.455660,1.459960,1.459960,0
2022-06-30,1.454850,1.459810,1.428730,1.440700,1.440700,0
2022-07-07,1.430610,1.431700,1.406280,1.411400,1.411400,0
2022-07-14,1.411550,1.429280,1.396800,1.423610,1.423610,0
2022-07-21,1.418360,1.428480,1.402230,1.406700,1.406700,0
2022-07-28,1.410530,1.416490,1.399700,1.405630,1.405630,0
2022-08-04,1.402480,1.417940,1.390510,1.407540,1.407540,0
2022-08-11,1.410060,1.416250,1.397100,1.402020,1.402020,0
2022-08-18,1.405700,1.408390,1.384160,1.388030,1.388030,0
2022-08-25,1.389100,1.405510,1.384300,1.401340,1.401340,0
2022-09-01,1.404030,1.405440,1.388450,1.392500,1.392500,0
2022-09-08,1.404400,1.423310,1.398670,1.403080,1.403080,0
2022-09-15,1.402860,1.413850,1.397220,1.405970,1.405970,0
2022-09-22,1.394610,1.402270,1.374500,1.380500,1.380500,0
2022-09-29,1.394450,1.421560,1.391540,1.420570,1.420570,0
2022-10-06,1.409730,1.411710,1.389220,1.395460,1.395460,0
2022-10-13,1.392750,1.403160,1.380950,1.400430,1.400430,0
2022-10-20,1.392200,1.415510,1.389280,1.411530,1.411530,0
2022-10-27,1.416230,1.416250,1.394200,1.397130,1.397130,0
2022-11-03,1.391790,1.410070,1.380070,1.409130,1.409130,0
2022-11-10,1.404420,1.428960,1.394760,1.419600,1.419600,0
2022-11-17,1.423840,1.431750,1.412990,1.420730,1.420730,0
2022-11-24,1.433520,1.440030,1.410500,1.419790,1.419790,0
2022-12-01,1.416820,1.429580,1.412490,1.422230,1.422230,0
2022-12-08,1.423570,1.439900,1.423250,1.430400,1.430400,0
2022-12-15,1.438710,1.450590,1.432000,1.435580,1.435580,0
2022-12-22,1.432600,1.441200,1.423680,1.433000,1.433000,0
2022-12-29,1.433940,1.437400,1.416550,1.418860,1.418860,0
2023-01-05,1.422670,1.433900,1.413540,1.429700,1.429700,0
2023-01-12,1.431970,1.436200,1.423300,1.424510,1.424510,0
2023-01-19,1.425600,1.438290,1.424200,1.436800,1.436800,0
2023-01-26,1.432720,1.433730,1.422280,1.427330,1.427330,0
2023-02-02,1.437280,1.438090,1.416990,1.420150,1.420150,0
2023-02-09,1.420680,1.430770,1.418200,1.426190,1.426190,0
2023-02-16,1.427620,1.432900,1.421200,1.427620,1.427620,0
2023-02-23,1.421600,1.433760,1.420490,1.426080,1.426080,0
2023-03-02,1.431640,1.437860,1.425600,1.428720,1.428720,0
2023-03-09,1.427200,1.446230,1.421720,1.442910,1.442910,0
2023-03-16,1.429810,1.445700,1.423530,1.440220,1.440220,0
2023-03-23,1.445270,1.448500,1.429700,1.439220,1.439220,0
2023-03-30,1.441260,1.454020,1.438650,1.451920,1.451920,0
2023-04-06,1.447500,1.461400,1.443900,1.454510,1.454510,0
2023-04-13,1.459700,1.476300,1.455900,1.462010,1.462010,0
2023-04-20,1.461300,1.480700,1.458400,1.468680,1.468680,0
2023-04-27,1.474350,1.485400,1.462300,1.468790,1.468790,0
2023-05-04,1.471990,1.485800,1.452900,1.455030,1.455030,0
2023-05-11,1.454500,1.463300,1.449900,1.456300,1.456300,0
2023-05-18,1.454700,1.455940,1.448700,1.450480,1.450480,0
2023-05-25,1.451060,1.453150,1.443400,1.449550,1.449550,0
2023-06-01,1.444930,1.450580,1.439300,1.441670,1.441670,0
2023-06-08,1.443580,1.453140,1.441900,1.447950,1.447950,0
2023-06-15,1.453580,1.470930,1.451500,1.466670,1.466670,0
2023-06-22,1.472000,1.481280,1.466950,1.479040,1.479040,0
2023-06-29,1.476450,1.478880,1.466800,1.468220,1.468220,0
2023-07-06,1.468980,1.480400,1.465900,1.476100,1.476100,0
2023-07-13,1.480770,1.489660,1.478200,1.485250,1.485250,0
2023-07-20,1.483500,1.485600,1.464700,1.467250,1.467250,0
2023-07-27,1.468490,1.475060,1.457950,1.469030,1.469030,0
2023-08-03,1.468000,1.479430,1.465900,1.476940,1.476940,0
2023-08-10,1.477470,1.485170,1.476500,1.480900,1.480900,0
2023-08-17,1.479360,1.481260,1.466600,1.472490,1.472490,0
2023-08-24,1.469130,1.476490,1.460850,1.467130,1.467130,0
2023-08-31,1.474820,1.475090,1.448000,1.458900,1.458900,0
2023-09-07,1.462770,1.464860,1.458060,1.463060,1.463060,0
2023-09-14,1.460710,1.461580,1.449100,1.457300,1.457300,0
2023-09-21,1.455210,1.458770,1.440600,1.447290,1.447290,0
2023-09-28,1.441900,1.449030,1.428600,1.437800,1.437800,0
2023-10-05,1.441200,1.448250,1.438220,1.445090,1.445090,0
2023-10-12,1.447600,1.448570,1.424300,1.446900,1.446900,0
2023-10-19,1.446500,1.459270,1.446100,1.449300,1.449300,0
2023-10-26,1.450080,1.456490,1.429900,1.448650,1.448650,0
2023-11-02,1.446490,1.453640,1.445500,1.448680,1.448680,0
2023-11-09,1.452520,1.467660,1.435900,1.467610,1.467610,0
2023-11-16,1.465320,1.466900,1.459000,1.465320,1.465320,0
2023-11-21,1.463560,1.464800,1.463000,1.463500,1.463500,0
